2021526222323,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222324,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222325,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222326,1,20.00,19.90,20.60,2,51.00,49.00,35.00
2021526222327,1,20.00,19.90,20.60,2,51.00,49.00,35.00
2021526222328,1,20.00,19.90,20.50,2,51.00,49.00,35.00
2021526222329,1,20.00,19.90,20.50,2,51.00,49.00,35.00
2021526222330,1,20.00,19.80,20.50,2,51.00,49.00,34.00
2021526222331,1,20.00,19.80,20.50,2,51.00,49.00,34.00
2021526222332,1,20.00,19.80,20.50,2,51.00,49.00,34.00
2021526222333,1,20.00,19.80,20.50,2,51.00,49.00,34.00
2021526222334,1,20.00,19.80,20.50,2,51.00,49.00,35.00
2021526222335,1,20.00,19.80,20.50,2,51.00,49.00,35.00
2021526222336,1,20.00,19.80,20.50,2,51.00,49.00,34.00
2021526222337,1,20.00,19.80,20.50,2,51.00,49.00,34.00
2021526222338,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222339,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222340,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222341,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222342,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222343,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222344,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222345,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222347,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222348,1,20.00,19.80,20.40,2,51.00,49.00,34.00
2021526222349,1,19.90,19.70,20.40,2,51.00,49.00,34.00
2021526222350,1,19.90,19.70,20.40,2,51.00,49.00,34.00
2021526222351,1,20.00,19.70,20.40,2,51.00,49.00,34.00
2021526222352,1,20.00,19.70,20.40,2,51.00,49.00,34.00
2021526222353,1,20.00,19.70,20.30,2,51.00,49.00,34.00
2021526222354,1,20.00,19.70,20.30,2,51.00,49.00,34.00
2021526222355,1,19.90,19.70,20.30,2,51.00,49.00,35.00
2021526222356,1,19.90,19.70,20.30,2,51.00,49.00,35.00
2021526222357,1,19.90,19.70,20.30,2,51.00,49.00,34.00
2021526222358,1,19.90,19.70,20.30,2,51.00,49.00,34.00
2021526222359,1,19.90,19.70,20.30,2,51.00,49.00,35.00
202152622240,1,19.90,19.70,20.30,2,51.00,49.00,35.00
202152622241,1,19.90,19.70,20.30,2,51.00,49.00,35.00
202152622242,1,19.90,19.70,20.30,2,51.00,49.00,35.00
202152622243,1,19.90,19.70,20.30,2,51.00,49.00,35.00
202152622244,1,19.90,19.70,20.30,2,51.00,49.00,35.00
202152622245,1,19.90,19.70,20.40,2,51.00,49.00,35.00
202152622246,1,19.90,19.70,20.40,2,51.00,49.00,35.00
202152622247,1,20.00,19.70,20.30,2,51.00,49.00,35.00
202152622248,1,20.00,19.70,20.30,2,51.00,49.00,35.00
202152622249,1,19.90,19.70,20.30,2,51.00,49.00,36.00
2021526222410,1,19.90,19.70,20.30,2,51.00,49.00,36.00
2021526222411,1,19.90,19.70,20.30,2,51.00,49.00,36.00
2021526222412,1,19.90,19.70,20.30,2,51.00,49.00,36.00
2021526222413,1,20.00,19.70,20.30,2,51.00,49.00,36.00
2021526222414,1,20.00,19.70,20.30,2,51.00,49.00,36.00
2021526222416,1,19.90,19.70,20.30,2,51.00,50.00,37.00
2021526222417,1,19.90,19.70,20.30,2,51.00,50.00,37.00
2021526222418,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222419,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222420,1,20.00,19.60,20.30,2,51.00,50.00,37.00
2021526222421,1,20.00,19.60,20.30,2,51.00,50.00,37.00
2021526222422,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222423,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222424,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222425,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222426,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222427,1,20.00,19.70,20.30,2,51.00,50.00,37.00
2021526222428,1,20.00,19.70,20.40,2,51.00,51.00,37.00
2021526222429,1,20.00,19.70,20.40,2,51.00,51.00,37.00
2021526222430,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222431,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222432,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222433,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222434,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222435,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222436,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222437,1,20.00,19.70,20.40,2,52.00,51.00,38.00
2021526222438,1,20.10,19.70,20.40,2,52.00,52.00,38.00
2021526222439,1,20.10,19.70,20.40,2,52.00,52.00,38.00
2021526222440,1,20.10,19.70,20.40,2,52.00,52.00,38.00
2021526222441,1,20.10,19.70,20.40,2,52.00,52.00,38.00
2021526222442,1,20.10,19.70,20.40,2,52.00,51.00,37.00
2021526222443,1,20.10,19.70,20.40,2,52.00,51.00,37.00
2021526222445,1,20.10,19.70,20.50,2,52.00,52.00,37.00
2021526222446,1,20.10,19.70,20.50,2,52.00,52.00,37.00
2021526222447,1,20.10,19.70,20.50,2,52.00,52.00,37.00
2021526222448,1,20.10,19.70,20.50,2,52.00,52.00,37.00
2021526222449,1,20.10,19.70,20.50,2,52.00,51.00,37.00
2021526222450,1,20.10,19.70,20.50,2,52.00,51.00,37.00
2021526222451,1,20.10,19.70,20.50,2,52.00,51.00,37.00
2021526222452,1,20.10,19.70,20.50,2,52.00,51.00,37.00
2021526222453,1,20.10,19.80,20.50,2,52.00,51.00,37.00
2021526222454,1,20.10,19.80,20.50,2,52.00,51.00,37.00
2021526222455,1,20.10,19.80,20.50,2,52.00,51.00,37.00
2021526222456,1,20.10,19.80,20.50,2,52.00,51.00,37.00
